2025-07-23 11:45:48,0.9786,1.2043
2025-07-23 11:51:14,-24.5567,25.5567
2025-07-23 12:24:03,0.9897,1.8746
2025-07-23 12:25:25,0.7692,23.0786
2025-07-23 13:47:06,0.7692,23.0786
